country,year,tfr,estimate_method,subgroup,bloc,gdp_per_capita_ppp,urban_pop_pct,remittances_gdp_pct,under5_mortality,gdp_per_capita_ppp_missing,urban_pop_pct_missing,remittances_gdp_pct_missing,under5_mortality_missing,gdp_per_capita_ppp_lag1,urban_pop_pct_lag1,remittances_gdp_pct_lag1,under5_mortality_lag1,log_gdp_ppp,log_gdp_ppp_lag1,ca
Tajikistan,2003,3.42,Interpolation,Central Asia,Central Asia,1736.64039749855,26.5331204386766,9.38871507024825,59.8,False,False,False,False,1594.93890470219,26.5336513960096,6.43374005428851,65.6,7.45970771976445,7.3745907102233685,1
Tajikistan,2004,3.507367,Interpolation,Central Asia,Central Asia,1878.28696227255,26.5327772632159,12.1377953734503,54.6,False,False,False,False,1736.64039749855,26.5331204386766,9.38871507024825,59.8,7.538115450157223,7.45970771976445,1
Tajikistan,2005,3.397875,Interpolation,Central Asia,Central Asia,1965.30020458256,26.5324878262051,24.4070340378686,50.3,False,False,False,False,1878.28696227255,26.5327772632159,12.1377953734503,54.6,7.583400288503304,7.538115450157223,1
Tajikistan,2006,3.341013,Interpolation,Central Asia,Central Asia,2063.288508243,26.5321180842215,34.4803707889679,46.6,False,False,False,False,1965.30020458256,26.5324878262051,24.4070340378686,50.3,7.632056352175034,7.583400288503304,1
Tajikistan,2007,3.367402,Interpolation,Central Asia,Central Asia,2181.89798056536,26.5315339938424,40.6960068537209,43.6,False,False,False,False,2063.288508243,26.5321180842215,34.4803707889679,46.6,7.687950410288674,7.632056352175034,1
Tajikistan,2008,3.388089,Interpolation,Central Asia,Central Asia,2308.09430040334,26.5306015116451,44.1265382636326,41.2,False,False,False,False,2181.89798056536,26.5315339938424,40.6960068537209,43.6,7.7441774848536955,7.687950410288674,1
Tajikistan,2009,3.429676,Interpolation,Central Asia,Central Asia,2349.50030269416,26.529186594207,31.4438313512332,39.3,False,False,False,False,2308.09430040334,26.5306015116451,44.1265382636326,41.2,7.761957947376299,7.7441774848536955,1
Tajikistan,2010,3.456939,Interpolation,Central Asia,Central Asia,2449.27358745359,26.5274312963978,35.8104365109815,37.6,False,False,False,False,2349.50030269416,26.529186594207,31.4438313512332,39.3,7.803546764658563,7.761957947376299,1
Tajikistan,2011,3.456335,Interpolation,Central Asia,Central Asia,2572.48074895498,26.4792213439941,41.7379526470592,36.2,False,False,False,False,2449.27358745359,26.5274312963978,35.8104365109815,37.6,7.852625984280779,7.803546764658563,1
Tajikistan,2012,3.421208,Interpolation,Central Asia,Central Asia,2700.09546037358,26.4102249145508,42.2158394555421,35.0,False,False,False,False,2572.48074895498,26.4792213439941,41.7379526470592,36.2,7.901042407061341,7.852625984280779,1
Tajikistan,2013,3.432918,Interpolation,Central Asia,Central Asia,2828.38542075147,26.4883155822754,43.7683574907798,34.0,False,False,False,False,2700.09546037358,26.4102249145508,42.2158394555421,35.0,7.947461305124618,7.901042407061341,1
Tajikistan,2014,3.459384,Interpolation,Central Asia,Central Asia,2943.08867917317,26.5633735656738,37.1359784024863,33.0,False,False,False,False,2828.38542075147,26.4883155822754,43.7683574907798,34.0,7.987214880016397,7.947461305124618,1
Tajikistan,2015,3.458874,Interpolation,Central Asia,Central Asia,3041.44479553257,26.478832244873,27.306557809196,32.2,False,False,False,False,2943.08867917317,26.5633735656738,37.1359784024863,33.0,8.020087943187546,7.987214880016397,1
Tajikistan,2016,3.384335,Interpolation,Central Asia,Central Asia,3169.9667820524,26.3718509674072,26.70605713952,31.5,False,False,False,False,3041.44479553257,26.478832244873,27.306557809196,32.2,8.0614763879686,8.020087943187546,1
Tajikistan,2017,3.290289,Interpolation,Central Asia,Central Asia,3312.71202243506,26.2731513977051,29.6849721562403,31.0,False,False,False,False,3169.9667820524,26.3718509674072,26.70605713952,31.5,8.10552247501898,8.0614763879686,1
Tajikistan,2018,3.294309,Interpolation,Central Asia,Central Asia,3479.69235966041,26.2338752746582,28.1177144978702,30.7,False,False,False,False,3312.71202243506,26.2731513977051,29.6849721562403,31.0,8.154699166464365,8.10552247501898,1
Tajikistan,2019,3.281065,Interpolation,Central Asia,Central Asia,3649.88375518646,26.1300735473633,27.9717718939678,30.4,False,False,False,False,3479.69235966041,26.2338752746582,28.1177144978702,30.7,8.202450598175261,8.154699166464365,1
Tajikistan,2020,3.211409,Projection,Central Asia,Central Asia,3724.7489591466,26.1925442328719,26.8848943162433,30.1,False,False,False,False,3649.88375518646,26.1300735473633,27.9717718939678,30.4,8.222754735024923,8.202450598175261,1
Tajikistan,2021,3.16958,Projection,Central Asia,Central Asia,3985.91247611219,26.1991525151375,32.6893794785095,29.8,False,False,False,False,3724.7489591466,26.1925442328719,26.8848943162433,30.1,8.290521542707326,8.222754735024923,1
Tajikistan,2022,3.126816,Projection,Central Asia,Central Asia,4213.75618362687,26.1957126615618,49.8953124537059,29.4,False,False,False,False,3985.91247611219,26.1991525151375,32.6893794785095,29.8,8.34610973403503,8.290521542707326,1
Tajikistan,2023,3.072325,Projection,Central Asia,Central Asia,4472.3241378777,26.1890127571429,37.8445781946342,28.8,False,False,False,False,4213.75618362687,26.1957126615618,49.8953124537059,29.4,8.405663493844605,8.34610973403503,1
Ukraine,2000,1.108471,Interpolation,Eastern European,Rest of post-Soviet,10364.0625,67.403857296906,1.29420513887627,18.2,False,False,False,False,,,,,9.246099572153975,,0
Ukraine,2001,1.09163,Interpolation,Eastern European,Rest of post-Soviet,11379.3857421875,67.2749805493459,2.1089006274417,17.4,False,False,False,False,10364.0625,67.403857296906,1.29420513887627,18.2,9.339558729262837,9.246099572153975,0
Ukraine,2002,1.126666,Interpolation,Eastern European,Rest of post-Soviet,12092.7890625,67.2672733350904,2.71179261802868,16.6,False,False,False,False,11379.3857421875,67.2749805493459,2.1089006274417,17.4,9.400364608690948,9.339558729262837,0
Ukraine,2003,1.173023,Interpolation,Eastern European,Rest of post-Soviet,13342.8798828125,67.419679868405,2.92826299291522,15.8,False,False,False,False,12092.7890625,67.2672733350904,2.71179261802868,16.6,9.498738179439478,9.400364608690948,0
Ukraine,2004,1.214726,Interpolation,Eastern European,Rest of post-Soviet,15021.06640625,67.5970968423685,2.78636671290806,15.1,False,False,False,False,13342.8798828125,67.419679868405,2.92826299291522,15.8,9.617208921882364,9.498738179439478,0
Ukraine,2005,1.220777,Interpolation,Eastern European,Rest of post-Soviet,15610.5732421875,67.8136046317755,2.69837586661565,14.5,False,False,False,False,15021.06640625,67.5970968423685,2.78636671290806,15.1,9.655703735589057,9.617208921882364,0
Ukraine,2006,1.296785,Interpolation,Eastern European,Rest of post-Soviet,16901.5078125,68.0293347798948,2.77249574349844,14.0,False,False,False,False,15610.5732421875,67.8136046317755,2.69837586661565,14.5,9.735158116605882,9.655703735589057,0
Ukraine,2007,1.342733,Interpolation,Eastern European,Rest of post-Soviet,18374.013671875,68.2102322372037,3.55668840350097,13.4,False,False,False,False,16901.5078125,68.0293347798948,2.77249574349844,14.0,9.818692644919249,9.735158116605882,0
Ukraine,2008,1.444171,Interpolation,Eastern European,Rest of post-Soviet,18883.986328125,68.3752085755346,3.60532981523366,12.9,False,False,False,False,18374.013671875,68.2102322372037,3.55668840350097,13.4,9.846069557673381,9.818692644919249,0
Ukraine,2009,1.469502,Interpolation,Eastern European,Rest of post-Soviet,16092.7958984375,68.5251442249547,4.88761394320421,12.3,False,False,False,False,18883.986328125,68.3752085755346,3.60532981523366,12.9,9.6861269911082,9.846069557673381,0
Ukraine,2010,1.436126,Interpolation,Eastern European,Rest of post-Soviet,16811.794921875,68.637397133357,4.62788640442269,11.7,False,False,False,False,16092.7958984375,68.5251442249547,4.88761394320421,12.3,9.729835997732442,9.6861269911082,0
Ukraine,2011,1.464018,Interpolation,Eastern European,Rest of post-Soviet,17783.95703125,68.7234299826222,4.61927764801976,11.2,False,False,False,False,16811.794921875,68.637397133357,4.62788640442269,11.7,9.786052039494578,9.729835997732442,0
Ukraine,2012,1.528347,Interpolation,Eastern European,Rest of post-Soviet,17848.740234375,68.8241983107739,4.62726263528925,10.7,False,False,False,False,17783.95703125,68.7234299826222,4.61927764801976,11.2,9.789688209612203,9.786052039494578,0
Ukraine,2013,1.515169,Interpolation,Eastern European,Rest of post-Soviet,17889.091796875,68.9326288082226,5.07457234295051,10.2,False,False,False,False,17848.740234375,68.8241983107739,4.62726263528925,10.7,9.791946409248506,9.789688209612203,0
Ukraine,2014,1.466096,Interpolation,Eastern European,Rest of post-Soviet,16978.8125,69.0554339301313,5.50845447210468,9.8,False,False,False,False,17889.091796875,68.9326288082226,5.07457234295051,10.2,9.739721522201853,9.791946409248506,0
Ukraine,2015,1.386783,Interpolation,Eastern European,Rest of post-Soviet,15403.7099609375,69.1587317201337,9.30892003656947,9.5,False,False,False,False,16978.8125,69.0554339301313,5.50845447210468,9.8,9.64236366594278,9.739721522201853,0
Ukraine,2016,1.391451,Interpolation,Eastern European,Rest of post-Soviet,15856.8125,69.2102241609089,10.1461215673731,9.1,False,False,False,False,15403.7099609375,69.1587317201337,9.30892003656947,9.5,9.671354497688808,9.64236366594278,0
Ukraine,2017,1.299933,Interpolation,Eastern European,Rest of post-Soviet,16310.3603515625,69.2633108489282,10.8233966749932,8.9,False,False,False,False,15856.8125,69.2102241609089,10.1461215673731,9.1,9.699555789274273,9.671354497688808,0
Ukraine,2018,1.233007,Interpolation,Eastern European,Rest of post-Soviet,16978.984375,69.3157992777909,11.2261271501125,8.7,False,False,False,False,16310.3603515625,69.2633108489282,10.8233966749932,8.9,9.739731645061157,9.699555789274273,0
Ukraine,2019,1.217631,Interpolation,Eastern European,Rest of post-Soviet,17636.5546875,69.3527648708735,10.2597396240268,8.5,False,False,False,False,16978.984375,69.3157992777909,11.2261271501125,8.7,9.777728997984813,9.739731645061157,0
Ukraine,2020,1.208113,Interpolation,Eastern European,Rest of post-Soviet,17092.5390625,69.3839100516745,9.71346014003703,8.4,False,False,False,False,17636.5546875,69.3527648708735,10.2597396240268,8.5,9.746397335144414,9.777728997984813,0
Ukraine,2021,1.147523,Projection,Eastern European,Rest of post-Soviet,17846.408203125,69.4027032653896,9.04058383088579,8.2,False,False,False,False,17092.5390625,69.3839100516745,9.71346014003703,8.4,9.789557545846655,9.746397335144414,0
Ukraine,2022,0.897,Projection,Eastern European,Rest of post-Soviet,13787.12109375,69.42345912103,10.360546734925,8.5,False,False,False,False,17846.408203125,69.4027032653896,9.04058383088579,8.2,9.53149018131649,9.789557545846655,0
Ukraine,2023,0.977,Projection,Eastern European,Rest of post-Soviet,15916.9580078125,69.4754455027606,8.25895300735777,8.0,False,False,False,False,13787.12109375,69.42345912103,10.360546734925,8.5,9.675140361229007,9.53149018131649,0
Uzbekistan,2000,2.696102,Interpolation,Central Asia,Central Asia,3410.65044991898,47.6731005044,,60.7,False,False,True,False,,,,,8.134658299864345,,1
Uzbekistan,2001,2.609737,Interpolation,Central Asia,Central Asia,3509.72863761694,48.4901886313987,,58.0,False,False,True,False,3410.65044991898,47.6731005044,,60.7,8.163294002251,8.134658299864345,1
Uzbekistan,2002,2.574738,Interpolation,Central Asia,Central Asia,3604.69346202514,49.2574592650723,,55.0,False,False,True,False,3509.72863761694,48.4901886313987,,58.0,8.1899920147653,8.163294002251,1
Uzbekistan,2003,2.503429,Interpolation,Central Asia,Central Asia,3711.77853054423,49.9566881481443,,51.9,False,False,True,False,3604.69346202514,49.2574592650723,,55.0,8.21926642901848,8.1899920147653,1
Uzbekistan,2004,2.496159,Interpolation,Central Asia,Central Asia,3939.53039814876,50.5696510233382,,48.6,False,False,True,False,3711.77853054423,49.9566881481443,,51.9,8.278816806901375,8.21926642901848,1
Uzbekistan,2005,2.4381,Interpolation,Central Asia,Central Asia,4160.95512970703,51.0781236333777,7.17193652621924,45.2,False,False,False,False,3939.53039814876,50.5696510233382,,48.6,8.333499925388876,8.278816806901375,1
Uzbekistan,2006,2.461132,Interpolation,Central Asia,Central Asia,4413.72281227266,51.4638817209862,8.180185407437,41.9,False,False,False,False,4160.95512970703,51.0781236333777,7.17193652621924,45.2,8.392473787443995,8.333499925388876,1
Uzbekistan,2007,2.573356,Interpolation,Central Asia,Central Asia,4764.56391427529,51.7087010288873,7.64888686011818,38.6,False,False,False,False,4413.72281227266,51.4638817209862,8.180185407437,41.9,8.468961293385073,8.392473787443995,1
Uzbekistan,2008,2.634888,Interpolation,Central Asia,Central Asia,5115.64391465594,51.7943572998047,12.2843587985737,35.5,False,False,False,False,4764.56391427529,51.7087010288873,7.64888686011818,38.6,8.540058557980826,8.468961293385073,1
Uzbekistan,2009,2.559144,Interpolation,Central Asia,Central Asia,5439.55068123847,51.6105041503906,6.46524882083396,32.6,False,False,False,False,5115.64391465594,51.7943572998047,12.2843587985737,35.5,8.601451741078229,8.540058557980826,1
Uzbekistan,2010,2.44213,Interpolation,Central Asia,Central Asia,5760.80511957791,51.3321647644043,6.90310933925255,29.8,False,False,False,False,5439.55068123847,51.6105041503906,6.46524882083396,32.6,8.658832521626442,8.601451741078229,1
Uzbekistan,2011,2.353628,Interpolation,Central Asia,Central Asia,6100.25100998284,51.3395500183105,8.15471745166511,27.3,False,False,False,False,5760.80511957791,51.3321647644043,6.90310933925255,29.8,8.716085198492314,8.658832521626442,1
Uzbekistan,2012,2.336733,Interpolation,Central Asia,Central Asia,6435.56467226429,51.3359680175781,9.01689935997158,25.0,False,False,False,False,6100.25100998284,51.3395500183105,8.15471745166511,27.3,8.769594866338029,8.716085198492314,1
Uzbekistan,2013,2.445493,Interpolation,Central Asia,Central Asia,6797.77494784494,51.1276969909668,8.80231146942062,23.0,False,False,False,False,6435.56467226429,51.3359680175781,9.01689935997158,25.0,8.824350624065948,8.769594866338029,1
Uzbekistan,2014,2.546374,Interpolation,Central Asia,Central Asia,7145.10980664151,50.8868713378906,8.42882528339748,21.3,False,False,False,False,6797.77494784494,51.1276969909668,8.80231146942062,23.0,8.874183458565192,8.824350624065948,1
Uzbekistan,2015,2.582871,Interpolation,Central Asia,Central Asia,7529.76364274179,50.6597328186035,5.61878143544813,19.7,False,False,False,False,7145.10980664151,50.8868713378906,8.42882528339748,21.3,8.926618931555192,8.874183458565192,1
Uzbekistan,2016,2.564492,Interpolation,Central Asia,Central Asia,7839.97820100236,50.6572189331055,6.72762541776342,18.4,False,False,False,False,7529.76364274179,50.6597328186035,5.61878143544813,19.7,8.966991332856194,8.926618931555192,1
Uzbekistan,2017,2.570115,Interpolation,Central Asia,Central Asia,8047.05375469466,50.6787376403809,10.2293000322696,17.3,False,False,False,False,7839.97820100236,50.6572189331055,6.72762541776342,18.4,8.993061310215117,8.966991332856194,1
Uzbekistan,2018,2.712941,Interpolation,Central Asia,Central Asia,8348.96057873127,50.5814971923828,12.9644724922439,16.4,False,False,False,False,8047.05375469466,50.6787376403809,10.2293000322696,17.3,9.029892328507355,8.993061310215117,1
Uzbekistan,2019,2.869214,Interpolation,Central Asia,Central Asia,8755.12593984949,50.5920104980469,12.69979421355,15.7,False,False,False,False,8348.96057873127,50.5814971923828,12.9644724922439,16.4,9.0773946295222,9.029892328507355,1
Uzbekistan,2020,3.062255,Interpolation,Central Asia,Central Asia,8727.41104939223,50.7670402526855,10.6613149757896,15.1,False,False,False,False,8755.12593984949,50.5920104980469,12.69979421355,15.7,9.074224046935528,9.0773946295222,1
Uzbekistan,2021,3.272864,Interpolation,Central Asia,Central Asia,9247.64382703929,50.9269905090332,11.9948771448385,14.6,False,False,False,False,8727.41104939223,50.7670402526855,10.6613149757896,15.1,9.132124076658307,9.074224046935528,1
Uzbekistan,2022,3.396064,Interpolation,Central Asia,Central Asia,9607.56167273449,50.9847412109375,17.2173418207715,14.1,False,False,False,False,9247.64382703929,50.9269905090332,11.9948771448385,14.6,9.17030574164655,9.132124076658307,1
Uzbekistan,2023,3.5,Projection,Central Asia,Central Asia,10007.685502618,50.9964841114568,13.8041936750861,13.7,False,False,False,False,9607.56167273449,50.9847412109375,17.2173418207715,14.1,9.211108627054463,9.17030574164655,1
