IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",268,"Georgia","GE","GEO",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.929131
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",268,"Georgia","GE","GEO",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.992728
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",268,"Georgia","GE","GEO",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.18
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",268,"Georgia","GE","GEO",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.21445
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",268,"Georgia","GE","GEO",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.22789
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",268,"Georgia","GE","GEO",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.13639
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",268,"Georgia","GE","GEO",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.09321
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",268,"Georgia","GE","GEO",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.02114
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",268,"Georgia","GE","GEO",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.9759
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",268,"Georgia","GE","GEO",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.98
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",268,"Georgia","GE","GEO",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.82
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",268,"Georgia","GE","GEO",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.81
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.89809
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.905696
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.95617
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.075107
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.201442
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.274309
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.38042
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.49025
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.616441
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.579726
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.61
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.605
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.64
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.67
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.76
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.755
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.795
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.745
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.845
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.89
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.13
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.32
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.05
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",398,"Kazakhstan","KZ","KAZ",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3.012421
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",417,"Kyrgyzstan","KG","KGZ",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.576373
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",417,"Kyrgyzstan","KG","KGZ",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.545637
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",417,"Kyrgyzstan","KG","KGZ",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.565579
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",417,"Kyrgyzstan","KG","KGZ",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.595357
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",417,"Kyrgyzstan","KG","KGZ",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.630736
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",417,"Kyrgyzstan","KG","KGZ",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.644842
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",417,"Kyrgyzstan","KG","KGZ",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.743576
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",417,"Kyrgyzstan","KG","KGZ",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.780943
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",417,"Kyrgyzstan","KG","KGZ",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.838361
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",417,"Kyrgyzstan","KG","KGZ",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.954713
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",417,"Kyrgyzstan","KG","KGZ",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.09639
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",417,"Kyrgyzstan","KG","KGZ",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.140412
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",417,"Kyrgyzstan","KG","KGZ",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.182737
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",417,"Kyrgyzstan","KG","KGZ",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.149759
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",417,"Kyrgyzstan","KG","KGZ",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.209546
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",417,"Kyrgyzstan","KG","KGZ",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.208325
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",417,"Kyrgyzstan","KG","KGZ",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.104141
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",417,"Kyrgyzstan","KG","KGZ",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.043527
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",417,"Kyrgyzstan","KG","KGZ",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.28
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",417,"Kyrgyzstan","KG","KGZ",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.33
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",417,"Kyrgyzstan","KG","KGZ",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.05
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",417,"Kyrgyzstan","KG","KGZ",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.89
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",417,"Kyrgyzstan","KG","KGZ",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.81
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",417,"Kyrgyzstan","KG","KGZ",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2.8
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",428,"Latvia","LV","LVA",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.244485
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",428,"Latvia","LV","LVA",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.222852
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",428,"Latvia","LV","LVA",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.257519
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",428,"Latvia","LV","LVA",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.32183
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",428,"Latvia","LV","LVA",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.296752
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",428,"Latvia","LV","LVA",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.389376
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",428,"Latvia","LV","LVA",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.463824
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",428,"Latvia","LV","LVA",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.542382
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",428,"Latvia","LV","LVA",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.585392
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",428,"Latvia","LV","LVA",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.471832
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",428,"Latvia","LV","LVA",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.367074
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",428,"Latvia","LV","LVA",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.342888
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",428,"Latvia","LV","LVA",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.444325
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",428,"Latvia","LV","LVA",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.527422
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",428,"Latvia","LV","LVA",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.64598
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",428,"Latvia","LV","LVA",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.706456
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",428,"Latvia","LV","LVA",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.742342
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",428,"Latvia","LV","LVA",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.698427
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",428,"Latvia","LV","LVA",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.61249
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",428,"Latvia","LV","LVA",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.609161
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",428,"Latvia","LV","LVA",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.5462
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",428,"Latvia","LV","LVA",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.5716
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",428,"Latvia","LV","LVA",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.47
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",428,"Latvia","LV","LVA",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.337526
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",440,"Lithuania","LT","LTU",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.383066
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",440,"Lithuania","LT","LTU",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.281169
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",440,"Lithuania","LT","LTU",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.231351
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",440,"Lithuania","LT","LTU",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.26048
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",440,"Lithuania","LT","LTU",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.271054
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",440,"Lithuania","LT","LTU",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.291236
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",440,"Lithuania","LT","LTU",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.322227
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",440,"Lithuania","LT","LTU",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.358856
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",440,"Lithuania","LT","LTU",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.444071
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",440,"Lithuania","LT","LTU",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.499453
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",440,"Lithuania","LT","LTU",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.499202
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",440,"Lithuania","LT","LTU",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.548247
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",440,"Lithuania","LT","LTU",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.591134
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",440,"Lithuania","LT","LTU",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.58291
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",440,"Lithuania","LT","LTU",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.628049
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",440,"Lithuania","LT","LTU",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.705244
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",440,"Lithuania","LT","LTU",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.692274
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",440,"Lithuania","LT","LTU",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.633237
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",440,"Lithuania","LT","LTU",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.635176
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",440,"Lithuania","LT","LTU",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.610225
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",440,"Lithuania","LT","LTU",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.487075
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",440,"Lithuania","LT","LTU",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.35873
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",440,"Lithuania","LT","LTU",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.27
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",440,"Lithuania","LT","LTU",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.201006
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",498,"Republic of Moldova","MD","MDA",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.496288
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",498,"Republic of Moldova","MD","MDA",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.470664
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",498,"Republic of Moldova","MD","MDA",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.447661
